220.0000, 221.0000, "F7-T3", artf
220.0000, 221.0000, "T3-T5", bckg
220.0000, 221.0000, "T5-O1", bckg
220.0000, 221.0000, "FP2-F8", bckg
220.0000, 221.0000, "F8-T4", bckg
220.0000, 221.0000, "T4-T6", bckg
220.0000, 221.0000, "T6-O2", bckg
220.0000, 221.0000, "A1-T3", bckg
220.0000, 221.0000, "T3-C3", artf
220.0000, 221.0000, "C3-CZ", bckg
220.0000, 221.0000, "CZ-C4", bckg
220.0000, 221.0000, "C4-T4", bckg
220.0000, 221.0000, "T4-A2", bckg
220.0000, 221.0000, "FP1-F3", bckg
220.0000, 221.0000, "F3-C3", bckg
220.0000, 221.0000, "C3-P3", bckg
220.0000, 221.0000, "P3-O1", bckg
220.0000, 221.0000, "FP2-F4", artf
220.0000, 221.0000, "F4-C4", bckg
220.0000, 221.0000, "C4-P4", bckg
220.0000, 221.0000, "P4-O2", bckg
221.0000, 222.0000, "FP1-F7", bckg
221.0000, 222.0000, "F7-T3", bckg
221.0000, 222.0000, "T3-T5", bckg
221.0000, 222.0000, "T5-O1", bckg
221.0000, 222.0000, "FP2-F8", artf
221.0000, 222.0000, "F8-T4", bckg
221.0000, 222.0000, "T4-T6", bckg
221.0000, 222.0000, "T6-O2", bckg
221.0000, 222.0000, "A1-T3", bckg
221.0000, 222.0000, "T3-C3", bckg
221.0000, 222.0000, "C3-CZ", bckg
221.0000, 222.0000, "CZ-C4", bckg
221.0000, 222.0000, "C4-T4", bckg
221.0000, 222.0000, "T4-A2", bckg
221.0000, 222.0000, "FP1-F3", artf
221.0000, 222.0000, "F3-C3", bckg
221.0000, 222.0000, "C3-P3", bckg
221.0000, 222.0000, "P3-O1", bckg
221.0000, 222.0000, "FP2-F4", artf
221.0000, 222.0000, "F4-C4", bckg
221.0000, 222.0000, "C4-P4", bckg
221.0000, 222.0000, "P4-O2", bckg
222.0000, 223.0000, "FP1-F7", artf
222.0000, 223.0000, "F7-T3", bckg
222.0000, 223.0000, "T3-T5", bckg
222.0000, 223.0000, "T5-O1", bckg
222.0000, 223.0000, "FP2-F8", bckg
222.0000, 223.0000, "F8-T4", bckg
222.0000, 223.0000, "T4-T6", bckg
222.0000, 223.0000, "T6-O2", bckg
222.0000, 223.0000, "A1-T3", bckg
222.0000, 223.0000, "T3-C3", bckg
222.0000, 223.0000, "C3-CZ", artf
222.0000, 223.0000, "CZ-C4", bckg
222.0000, 223.0000, "C4-T4", bckg
222.0000, 223.0000, "T4-A2", bckg
222.0000, 223.0000, "FP1-F3", bckg
222.0000, 223.0000, "F3-C3", bckg
222.0000, 223.0000, "C3-P3", bckg
222.0000, 223.0000, "P3-O1", bckg
222.0000, 223.0000, "FP2-F4", bckg
222.0000, 223.0000, "F4-C4", bckg
222.0000, 223.0000, "C4-P4", bckg
222.0000, 223.0000, "P4-O2", bckg
223.0000, 224.0000, "FP1-F7", artf
223.0000, 224.0000, "F7-T3", bckg
223.0000, 224.0000, "T3-T5", bckg
223.0000, 224.0000, "T5-O1", bckg
223.0000, 224.0000, "FP2-F8", bckg
223.0000, 224.0000, "F8-T4", bckg
223.0000, 224.0000, "T4-T6", bckg
223.0000, 224.0000, "T6-O2", bckg
223.0000, 224.0000, "A1-T3", bckg
223.0000, 224.0000, "T3-C3", bckg
223.0000, 224.0000, "C3-CZ", bckg
223.0000, 224.0000, "CZ-C4", bckg
223.0000, 224.0000, "C4-T4", bckg
223.0000, 224.0000, "T4-A2", bckg
223.0000, 224.0000, "FP1-F3", bckg
223.0000, 224.0000, "F3-C3", artf
223.0000, 224.0000, "C3-P3", bckg
223.0000, 224.0000, "P3-O1", bckg
223.0000, 224.0000, "FP2-F4", bckg
223.0000, 224.0000, "F4-C4", bckg
223.0000, 224.0000, "C4-P4", bckg
223.0000, 224.0000, "P4-O2", bckg
224.0000, 225.0000, "FP1-F7", artf
224.0000, 225.0000, "F7-T3", bckg
224.0000, 225.0000, "T3-T5", bckg
224.0000, 225.0000, "T5-O1", bckg
224.0000, 225.0000, "FP2-F8", bckg
224.0000, 225.0000, "F8-T4", bckg
224.0000, 225.0000, "T4-T6", bckg
224.0000, 225.0000, "T6-O2", bckg
224.0000, 225.0000, "A1-T3", bckg
224.0000, 225.0000, "T3-C3", artf
224.0000, 225.0000, "C3-CZ", bckg
224.0000, 225.0000, "CZ-C4", bckg
224.0000, 225.0000, "C4-T4", bckg
224.0000, 225.0000, "T4-A2", bckg
224.0000, 225.0000, "FP1-F3", bckg
224.0000, 225.0000, "F3-C3", bckg
224.0000, 225.0000, "C3-P3", bckg
224.0000, 225.0000, "P3-O1", bckg
224.0000, 225.0000, "FP2-F4", bckg
224.0000, 225.0000, "F4-C4", bckg
224.0000, 225.0000, "C4-P4", bckg
224.0000, 225.0000, "P4-O2", bckg
225.0000, 226.0000, "FP1-F7", bckg
225.0000, 226.0000, "F7-T3", bckg
225.0000, 226.0000, "T3-T5", artf
225.0000, 226.0000, "T5-O1", bckg
225.0000, 226.0000, "FP2-F8", artf
225.0000, 226.0000, "F8-T4", bckg
225.0000, 226.0000, "T4-T6", artf
225.0000, 226.0000, "T6-O2", bckg
225.0000, 226.0000, "A1-T3", bckg
225.0000, 226.0000, "T3-C3", artf
225.0000, 226.0000, "C3-CZ", bckg
225.0000, 226.0000, "CZ-C4", bckg
225.0000, 226.0000, "C4-T4", bckg
225.0000, 226.0000, "T4-A2", artf
225.0000, 226.0000, "FP1-F3", bckg
225.0000, 226.0000, "F3-C3", bckg
225.0000, 226.0000, "C3-P3", bckg
225.0000, 226.0000, "P3-O1", bckg
225.0000, 226.0000, "FP2-F4", eybl
225.0000, 226.0000, "F4-C4", bckg
225.0000, 226.0000, "C4-P4", artf
225.0000, 226.0000, "P4-O2", bckg
226.0000, 227.0000, "FP1-F7", bckg
226.0000, 227.0000, "F7-T3", bckg
226.0000, 227.0000, "T3-T5", bckg
226.0000, 227.0000, "T5-O1", bckg
226.0000, 227.0000, "FP2-F8", bckg
226.0000, 227.0000, "F8-T4", bckg
226.0000, 227.0000, "T4-T6", bckg
226.0000, 227.0000, "T6-O2", bckg
226.0000, 227.0000, "A1-T3", artf
226.0000, 227.0000, "T3-C3", artf
226.0000, 227.0000, "C3-CZ", artf
226.0000, 227.0000, "CZ-C4", bckg
226.0000, 227.0000, "C4-T4", bckg
226.0000, 227.0000, "T4-A2", bckg
226.0000, 227.0000, "FP1-F3", bckg
226.0000, 227.0000, "F3-C3", artf
226.0000, 227.0000, "C3-P3", bckg
226.0000, 227.0000, "P3-O1", artf
226.0000, 227.0000, "FP2-F4", bckg
226.0000, 227.0000, "F4-C4", bckg
226.0000, 227.0000, "C4-P4", bckg
226.0000, 227.0000, "P4-O2", bckg
227.0000, 228.0000, "FP1-F7", artf
227.0000, 228.0000, "F7-T3", artf
227.0000, 228.0000, "T3-T5", bckg
227.0000, 228.0000, "T5-O1", bckg
227.0000, 228.0000, "FP2-F8", artf
227.0000, 228.0000, "F8-T4", bckg
227.0000, 228.0000, "T4-T6", bckg
227.0000, 228.0000, "T6-O2", bckg
227.0000, 228.0000, "A1-T3", bckg
227.0000, 228.0000, "T3-C3", artf
227.0000, 228.0000, "C3-CZ", artf
227.0000, 228.0000, "CZ-C4", bckg
227.0000, 228.0000, "C4-T4", bckg
227.0000, 228.0000, "T4-A2", artf
227.0000, 228.0000, "FP1-F3", eybl
227.0000, 228.0000, "F3-C3", bckg
227.0000, 228.0000, "C3-P3", artf
227.0000, 228.0000, "P3-O1", artf
227.0000, 228.0000, "FP2-F4", bckg
227.0000, 228.0000, "F4-C4", bckg
227.0000, 228.0000, "C4-P4", bckg
227.0000, 228.0000, "P4-O2", artf
228.0000, 229.0000, "FP1-F7", artf
228.0000, 229.0000, "F7-T3", bckg
228.0000, 229.0000, "T3-T5", bckg
228.0000, 229.0000, "T5-O1", eybl
228.0000, 229.0000, "FP2-F8", artf
228.0000, 229.0000, "F8-T4", bckg
228.0000, 229.0000, "T4-T6", artf
228.0000, 229.0000, "T6-O2", artf
228.0000, 229.0000, "A1-T3", artf
228.0000, 229.0000, "T3-C3", artf
228.0000, 229.0000, "C3-CZ", eybl
228.0000, 229.0000, "CZ-C4", eybl
228.0000, 229.0000, "C4-T4", bckg
228.0000, 229.0000, "T4-A2", artf
228.0000, 229.0000, "FP1-F3", bckg
228.0000, 229.0000, "F3-C3", artf
228.0000, 229.0000, "C3-P3", artf
228.0000, 229.0000, "P3-O1", artf
228.0000, 229.0000, "FP2-F4", artf
228.0000, 229.0000, "F4-C4", artf
228.0000, 229.0000, "C4-P4", eybl
228.0000, 229.0000, "P4-O2", eybl
229.0000, 230.0000, "FP1-F7", artf
229.0000, 230.0000, "F7-T3", artf
229.0000, 230.0000, "T3-T5", bckg
229.0000, 230.0000, "T5-O1", artf
229.0000, 230.0000, "FP2-F8", bckg
229.0000, 230.0000, "F8-T4", bckg
229.0000, 230.0000, "T4-T6", artf
229.0000, 230.0000, "T6-O2", artf
229.0000, 230.0000, "A1-T3", bckg
229.0000, 230.0000, "T3-C3", artf
229.0000, 230.0000, "C3-CZ", artf
229.0000, 230.0000, "CZ-C4", bckg
229.0000, 230.0000, "C4-T4", artf
229.0000, 230.0000, "T4-A2", artf
229.0000, 230.0000, "FP1-F3", bckg
229.0000, 230.0000, "F3-C3", artf
229.0000, 230.0000, "C3-P3", artf
229.0000, 230.0000, "P3-O1", artf
229.0000, 230.0000, "FP2-F4", artf
229.0000, 230.0000, "F4-C4", artf
229.0000, 230.0000, "C4-P4", eybl
229.0000, 230.0000, "P4-O2", artf
230.0000, 231.0000, "FP1-F7", artf
230.0000, 231.0000, "F7-T3", bckg
230.0000, 231.0000, "T3-T5", artf
230.0000, 231.0000, "T5-O1", bckg
230.0000, 231.0000, "FP2-F8", artf
230.0000, 231.0000, "F8-T4", bckg
230.0000, 231.0000, "T4-T6", bckg
230.0000, 231.0000, "T6-O2", bckg
230.0000, 231.0000, "A1-T3", bckg
230.0000, 231.0000, "T3-C3", bckg
230.0000, 231.0000, "C3-CZ", artf
230.0000, 231.0000, "CZ-C4", artf
230.0000, 231.0000, "C4-T4", bckg
230.0000, 231.0000, "T4-A2", bckg
230.0000, 231.0000, "FP1-F3", artf
230.0000, 231.0000, "F3-C3", artf
230.0000, 231.0000, "C3-P3", artf
230.0000, 231.0000, "P3-O1", artf
230.0000, 231.0000, "FP2-F4", artf
230.0000, 231.0000, "F4-C4", bckg
230.0000, 231.0000, "C4-P4", bckg
230.0000, 231.0000, "P4-O2", artf
231.0000, 232.0000, "FP1-F7", artf
231.0000, 232.0000, "F7-T3", bckg
231.0000, 232.0000, "T3-T5", bckg
231.0000, 232.0000, "T5-O1", bckg
231.0000, 232.0000, "FP2-F8", artf
231.0000, 232.0000, "F8-T4", artf
231.0000, 232.0000, "T4-T6", bckg
231.0000, 232.0000, "T6-O2", artf
231.0000, 232.0000, "A1-T3", bckg
231.0000, 232.0000, "T3-C3", bckg
231.0000, 232.0000, "C3-CZ", bckg
231.0000, 232.0000, "CZ-C4", bckg
231.0000, 232.0000, "C4-T4", bckg
231.0000, 232.0000, "T4-A2", bckg
231.0000, 232.0000, "FP1-F3", artf
231.0000, 232.0000, "F3-C3", artf
231.0000, 232.0000, "C3-P3", artf
231.0000, 232.0000, "P3-O1", artf
231.0000, 232.0000, "FP2-F4", artf
231.0000, 232.0000, "F4-C4", artf
231.0000, 232.0000, "C4-P4", bckg
231.0000, 232.0000, "P4-O2", artf
232.0000, 233.0000, "FP1-F7", bckg
232.0000, 233.0000, "F7-T3", bckg
232.0000, 233.0000, "T3-T5", artf
232.0000, 233.0000, "T5-O1", bckg
232.0000, 233.0000, "FP2-F8", artf
232.0000, 233.0000, "F8-T4", artf
232.0000, 233.0000, "T4-T6", artf
232.0000, 233.0000, "T6-O2", bckg
232.0000, 233.0000, "A1-T3", artf
232.0000, 233.0000, "T3-C3", artf
232.0000, 233.0000, "C3-CZ", bckg
232.0000, 233.0000, "CZ-C4", bckg
232.0000, 233.0000, "C4-T4", bckg
232.0000, 233.0000, "T4-A2", eybl
232.0000, 233.0000, "FP1-F3", bckg
232.0000, 233.0000, "F3-C3", artf
232.0000, 233.0000, "C3-P3", artf
232.0000, 233.0000, "P3-O1", artf
232.0000, 233.0000, "FP2-F4", artf
232.0000, 233.0000, "F4-C4", bckg
232.0000, 233.0000, "C4-P4", bckg
232.0000, 233.0000, "P4-O2", bckg
233.0000, 234.0000, "FP1-F7", bckg
233.0000, 234.0000, "F7-T3", bckg
233.0000, 234.0000, "T3-T5", bckg
233.0000, 234.0000, "T5-O1", bckg
233.0000, 234.0000, "FP2-F8", artf
233.0000, 234.0000, "F8-T4", bckg
233.0000, 234.0000, "T4-T6", bckg
233.0000, 234.0000, "T6-O2", artf
233.0000, 234.0000, "A1-T3", bckg
233.0000, 234.0000, "T3-C3", bckg
233.0000, 234.0000, "C3-CZ", bckg
233.0000, 234.0000, "CZ-C4", bckg
233.0000, 234.0000, "C4-T4", bckg
233.0000, 234.0000, "T4-A2", artf
233.0000, 234.0000, "FP1-F3", bckg
233.0000, 234.0000, "F3-C3", bckg
233.0000, 234.0000, "C3-P3", bckg
233.0000, 234.0000, "P3-O1", bckg
233.0000, 234.0000, "FP2-F4", bckg
233.0000, 234.0000, "F4-C4", bckg
233.0000, 234.0000, "C4-P4", eybl
233.0000, 234.0000, "P4-O2", eybl
234.0000, 235.0000, "FP1-F7", bckg
234.0000, 235.0000, "F7-T3", bckg
234.0000, 235.0000, "T3-T5", bckg
234.0000, 235.0000, "T5-O1", artf
234.0000, 235.0000, "FP2-F8", bckg
234.0000, 235.0000, "F8-T4", bckg
234.0000, 235.0000, "T4-T6", bckg
234.0000, 235.0000, "T6-O2", artf
234.0000, 235.0000, "A1-T3", bckg
234.0000, 235.0000, "T3-C3", artf
234.0000, 235.0000, "C3-CZ", bckg
234.0000, 235.0000, "CZ-C4", bckg
234.0000, 235.0000, "C4-T4", artf
234.0000, 235.0000, "T4-A2", bckg
234.0000, 235.0000, "FP1-F3", artf
234.0000, 235.0000, "F3-C3", bckg
234.0000, 235.0000, "C3-P3", artf
234.0000, 235.0000, "P3-O1", artf
234.0000, 235.0000, "FP2-F4", bckg
234.0000, 235.0000, "F4-C4", bckg
234.0000, 235.0000, "C4-P4", artf
234.0000, 235.0000, "P4-O2", artf
235.0000, 236.0000, "FP1-F7", artf
235.0000, 236.0000, "F7-T3", bckg
235.0000, 236.0000, "T3-T5", bckg
235.0000, 236.0000, "T5-O1", artf
235.0000, 236.0000, "FP2-F8", artf
235.0000, 236.0000, "F8-T4", bckg
235.0000, 236.0000, "T4-T6", bckg
235.0000, 236.0000, "T6-O2", bckg
235.0000, 236.0000, "A1-T3", artf
235.0000, 236.0000, "T3-C3", bckg
235.0000, 236.0000, "C3-CZ", bckg
235.0000, 236.0000, "CZ-C4", bckg
235.0000, 236.0000, "C4-T4", artf
235.0000, 236.0000, "T4-A2", artf
235.0000, 236.0000, "FP1-F3", bckg
235.0000, 236.0000, "F3-C3", bckg
235.0000, 236.0000, "C3-P3", artf
235.0000, 236.0000, "P3-O1", bckg
235.0000, 236.0000, "FP2-F4", artf
235.0000, 236.0000, "F4-C4", bckg
235.0000, 236.0000, "C4-P4", artf
235.0000, 236.0000, "P4-O2", artf
236.0000, 237.0000, "FP1-F7", bckg
236.0000, 237.0000, "F7-T3", artf
236.0000, 237.0000, "T3-T5", bckg
236.0000, 237.0000, "T5-O1", artf
236.0000, 237.0000, "FP2-F8", artf
236.0000, 237.0000, "F8-T4", bckg
236.0000, 237.0000, "T4-T6", artf
236.0000, 237.0000, "T6-O2", artf
236.0000, 237.0000, "A1-T3", bckg
236.0000, 237.0000, "T3-C3", artf
236.0000, 237.0000, "C3-CZ", artf
236.0000, 237.0000, "CZ-C4", bckg
236.0000, 237.0000, "C4-T4", artf
236.0000, 237.0000, "T4-A2", artf
236.0000, 237.0000, "FP1-F3", bckg
236.0000, 237.0000, "F3-C3", bckg
236.0000, 237.0000, "C3-P3", eybl
236.0000, 237.0000, "P3-O1", artf
236.0000, 237.0000, "FP2-F4", artf
236.0000, 237.0000, "F4-C4", artf
236.0000, 237.0000, "C4-P4", artf
236.0000, 237.0000, "P4-O2", artf
237.0000, 238.0000, "FP1-F7", bckg
237.0000, 238.0000, "F7-T3", bckg
237.0000, 238.0000, "T3-T5", bckg
237.0000, 238.0000, "T5-O1", artf
237.0000, 238.0000, "FP2-F8", bckg
237.0000, 238.0000, "F8-T4", bckg
237.0000, 238.0000, "T4-T6", bckg
237.0000, 238.0000, "T6-O2", artf
237.0000, 238.0000, "A1-T3", artf
237.0000, 238.0000, "T3-C3", artf
237.0000, 238.0000, "C3-CZ", artf
237.0000, 238.0000, "CZ-C4", bckg
237.0000, 238.0000, "C4-T4", artf
237.0000, 238.0000, "T4-A2", artf
237.0000, 238.0000, "FP1-F3", bckg
237.0000, 238.0000, "F3-C3", bckg
237.0000, 238.0000, "C3-P3", bckg
237.0000, 238.0000, "P3-O1", artf
237.0000, 238.0000, "FP2-F4", bckg
237.0000, 238.0000, "F4-C4", bckg
237.0000, 238.0000, "C4-P4", artf
237.0000, 238.0000, "P4-O2", artf
238.0000, 239.0000, "FP1-F7", eybl
238.0000, 239.0000, "F7-T3", artf
238.0000, 239.0000, "T3-T5", bckg
238.0000, 239.0000, "T5-O1", artf
238.0000, 239.0000, "FP2-F8", eybl
238.0000, 239.0000, "F8-T4", artf
238.0000, 239.0000, "T4-T6", artf
238.0000, 239.0000, "T6-O2", artf
238.0000, 239.0000, "A1-T3", artf
238.0000, 239.0000, "T3-C3", artf
238.0000, 239.0000, "C3-CZ", artf
238.0000, 239.0000, "CZ-C4", bckg
238.0000, 239.0000, "C4-T4", eybl
238.0000, 239.0000, "T4-A2", artf
238.0000, 239.0000, "FP1-F3", eybl
238.0000, 239.0000, "F3-C3", artf
238.0000, 239.0000, "C3-P3", artf
238.0000, 239.0000, "P3-O1", artf
238.0000, 239.0000, "FP2-F4", artf
238.0000, 239.0000, "F4-C4", artf
238.0000, 239.0000, "C4-P4", artf
238.0000, 239.0000, "P4-O2", eybl
239.0000, 240.0000, "FP1-F7", eybl
239.0000, 240.0000, "F7-T3", artf
239.0000, 240.0000, "T3-T5", bckg
239.0000, 240.0000, "T5-O1", artf
239.0000, 240.0000, "FP2-F8", eybl
239.0000, 240.0000, "F8-T4", artf
239.0000, 240.0000, "T4-T6", artf
239.0000, 240.0000, "T6-O2", eybl
239.0000, 240.0000, "A1-T3", artf
239.0000, 240.0000, "T3-C3", artf
239.0000, 240.0000, "C3-CZ", bckg
239.0000, 240.0000, "CZ-C4", bckg
239.0000, 240.0000, "C4-T4", artf
239.0000, 240.0000, "T4-A2", artf
239.0000, 240.0000, "FP1-F3", eybl
239.0000, 240.0000, "F3-C3", artf
239.0000, 240.0000, "C3-P3", artf
239.0000, 240.0000, "P3-O1", artf
239.0000, 240.0000, "FP2-F4", eybl
239.0000, 240.0000, "F4-C4", artf
239.0000, 240.0000, "C4-P4", artf
239.0000, 240.0000, "P4-O2", artf
240.0000, 241.0000, "FP1-F7", artf
240.0000, 241.0000, "F7-T3", bckg
240.0000, 241.0000, "T3-T5", bckg
240.0000, 241.0000, "T5-O1", artf
240.0000, 241.0000, "FP2-F8", eybl
240.0000, 241.0000, "F8-T4", bckg
240.0000, 241.0000, "T4-T6", artf
240.0000, 241.0000, "T6-O2", artf
240.0000, 241.0000, "A1-T3", bckg
240.0000, 241.0000, "T3-C3", bckg
240.0000, 241.0000, "C3-CZ", bckg
240.0000, 241.0000, "CZ-C4", bckg
240.0000, 241.0000, "C4-T4", bckg
240.0000, 241.0000, "T4-A2", artf
240.0000, 241.0000, "FP1-F3", artf
240.0000, 241.0000, "F3-C3", artf
240.0000, 241.0000, "C3-P3", bckg
240.0000, 241.0000, "P3-O1", artf
240.0000, 241.0000, "FP2-F4", artf
240.0000, 241.0000, "F4-C4", artf
240.0000, 241.0000, "C4-P4", artf
240.0000, 241.0000, "P4-O2", bckg
241.0000, 242.0000, "FP1-F7", artf
241.0000, 242.0000, "F7-T3", artf
241.0000, 242.0000, "T3-T5", bckg
241.0000, 242.0000, "T5-O1", bckg
241.0000, 242.0000, "FP2-F8", artf
241.0000, 242.0000, "F8-T4", artf
241.0000, 242.0000, "T4-T6", artf
241.0000, 242.0000, "T6-O2", artf
241.0000, 242.0000, "A1-T3", artf
241.0000, 242.0000, "T3-C3", artf
241.0000, 242.0000, "C3-CZ", bckg
241.0000, 242.0000, "CZ-C4", bckg
241.0000, 242.0000, "C4-T4", bckg
241.0000, 242.0000, "T4-A2", eybl
241.0000, 242.0000, "FP1-F3", artf
241.0000, 242.0000, "F3-C3", artf
241.0000, 242.0000, "C3-P3", artf
241.0000, 242.0000, "P3-O1", artf
241.0000, 242.0000, "FP2-F4", artf
241.0000, 242.0000, "F4-C4", bckg
241.0000, 242.0000, "C4-P4", bckg
241.0000, 242.0000, "P4-O2", artf
242.0000, 243.0000, "FP1-F7", bckg
242.0000, 243.0000, "F7-T3", bckg
242.0000, 243.0000, "T3-T5", artf
242.0000, 243.0000, "T5-O1", bckg
242.0000, 243.0000, "FP2-F8", bckg
242.0000, 243.0000, "F8-T4", bckg
242.0000, 243.0000, "T4-T6", bckg
242.0000, 243.0000, "T6-O2", bckg
242.0000, 243.0000, "A1-T3", bckg
242.0000, 243.0000, "T3-C3", artf
242.0000, 243.0000, "C3-CZ", artf
242.0000, 243.0000, "CZ-C4", bckg
242.0000, 243.0000, "C4-T4", artf
242.0000, 243.0000, "T4-A2", bckg
242.0000, 243.0000, "FP1-F3", bckg
242.0000, 243.0000, "F3-C3", bckg
242.0000, 243.0000, "C3-P3", artf
242.0000, 243.0000, "P3-O1", bckg
242.0000, 243.0000, "FP2-F4", bckg
242.0000, 243.0000, "F4-C4", artf
242.0000, 243.0000, "C4-P4", artf
242.0000, 243.0000, "P4-O2", artf
243.0000, 244.0000, "FP1-F7", bckg
243.0000, 244.0000, "F7-T3", bckg
243.0000, 244.0000, "T3-T5", bckg
243.0000, 244.0000, "T5-O1", artf
243.0000, 244.0000, "FP2-F8", bckg
243.0000, 244.0000, "F8-T4", bckg
243.0000, 244.0000, "T4-T6", artf
243.0000, 244.0000, "T6-O2", artf
243.0000, 244.0000, "A1-T3", bckg
243.0000, 244.0000, "T3-C3", bckg
243.0000, 244.0000, "C3-CZ", bckg
243.0000, 244.0000, "CZ-C4", artf
243.0000, 244.0000, "C4-T4", bckg
243.0000, 244.0000, "T4-A2", artf
243.0000, 244.0000, "FP1-F3", artf
243.0000, 244.0000, "F3-C3", bckg
243.0000, 244.0000, "C3-P3", bckg
243.0000, 244.0000, "P3-O1", bckg
243.0000, 244.0000, "FP2-F4", bckg
243.0000, 244.0000, "F4-C4", bckg
243.0000, 244.0000, "C4-P4", artf
243.0000, 244.0000, "P4-O2", artf
244.0000, 245.0000, "FP1-F7", bckg
244.0000, 245.0000, "F7-T3", artf
244.0000, 245.0000, "T3-T5", artf
244.0000, 245.0000, "T5-O1", artf
244.0000, 245.0000, "FP2-F8", artf
244.0000, 245.0000, "F8-T4", artf
244.0000, 245.0000, "T4-T6", bckg
244.0000, 245.0000, "T6-O2", artf
244.0000, 245.0000, "A1-T3", bckg
244.0000, 245.0000, "T3-C3", artf
244.0000, 245.0000, "C3-CZ", bckg
244.0000, 245.0000, "CZ-C4", bckg
244.0000, 245.0000, "C4-T4", bckg
244.0000, 245.0000, "T4-A2", artf
244.0000, 245.0000, "FP1-F3", artf
244.0000, 245.0000, "F3-C3", bckg
244.0000, 245.0000, "C3-P3", artf
244.0000, 245.0000, "P3-O1", bckg
244.0000, 245.0000, "FP2-F4", artf
244.0000, 245.0000, "F4-C4", bckg
244.0000, 245.0000, "C4-P4", artf
244.0000, 245.0000, "P4-O2", eybl
245.0000, 246.0000, "FP1-F7", bckg
245.0000, 246.0000, "F7-T3", eybl
245.0000, 246.0000, "T3-T5", artf
245.0000, 246.0000, "T5-O1", eybl
245.0000, 246.0000, "FP2-F8", eybl
245.0000, 246.0000, "F8-T4", eybl
245.0000, 246.0000, "T4-T6", artf
245.0000, 246.0000, "T6-O2", artf
245.0000, 246.0000, "A1-T3", bckg
245.0000, 246.0000, "T3-C3", eybl
245.0000, 246.0000, "C3-CZ", artf
245.0000, 246.0000, "CZ-C4", eybl
245.0000, 246.0000, "C4-T4", bckg
245.0000, 246.0000, "T4-A2", artf
245.0000, 246.0000, "FP1-F3", artf
245.0000, 246.0000, "F3-C3", eybl
245.0000, 246.0000, "C3-P3", eybl
245.0000, 246.0000, "P3-O1", artf
245.0000, 246.0000, "FP2-F4", artf
245.0000, 246.0000, "F4-C4", bckg
245.0000, 246.0000, "C4-P4", artf
245.0000, 246.0000, "P4-O2", artf
246.0000, 247.0000, "FP1-F7", eybl
246.0000, 247.0000, "F7-T3", eybl
246.0000, 247.0000, "T3-T5", bckg
246.0000, 247.0000, "T5-O1", eybl
246.0000, 247.0000, "FP2-F8", eybl
246.0000, 247.0000, "F8-T4", artf
246.0000, 247.0000, "T4-T6", artf
246.0000, 247.0000, "T6-O2", artf
246.0000, 247.0000, "A1-T3", bckg
246.0000, 247.0000, "T3-C3", eybl
246.0000, 247.0000, "C3-CZ", eybl
246.0000, 247.0000, "CZ-C4", bckg
246.0000, 247.0000, "C4-T4", artf
246.0000, 247.0000, "T4-A2", artf
246.0000, 247.0000, "FP1-F3", bckg
246.0000, 247.0000, "F3-C3", eybl
246.0000, 247.0000, "C3-P3", artf
246.0000, 247.0000, "P3-O1", artf
246.0000, 247.0000, "FP2-F4", eybl
246.0000, 247.0000, "F4-C4", artf
246.0000, 247.0000, "C4-P4", artf
246.0000, 247.0000, "P4-O2", artf
247.0000, 248.0000, "FP1-F7", bckg
247.0000, 248.0000, "F7-T3", bckg
247.0000, 248.0000, "T3-T5", bckg
247.0000, 248.0000, "T5-O1", artf
247.0000, 248.0000, "FP2-F8", artf
247.0000, 248.0000, "F8-T4", bckg
247.0000, 248.0000, "T4-T6", bckg
247.0000, 248.0000, "T6-O2", artf
247.0000, 248.0000, "A1-T3", bckg
247.0000, 248.0000, "T3-C3", bckg
247.0000, 248.0000, "C3-CZ", bckg
247.0000, 248.0000, "CZ-C4", bckg
247.0000, 248.0000, "C4-T4", bckg
247.0000, 248.0000, "T4-A2", artf
247.0000, 248.0000, "FP1-F3", bckg
247.0000, 248.0000, "F3-C3", artf
247.0000, 248.0000, "C3-P3", artf
247.0000, 248.0000, "P3-O1", artf
247.0000, 248.0000, "FP2-F4", bckg
247.0000, 248.0000, "F4-C4", bckg
247.0000, 248.0000, "C4-P4", artf
247.0000, 248.0000, "P4-O2", artf
248.0000, 249.0000, "FP1-F7", bckg
248.0000, 249.0000, "F7-T3", bckg
248.0000, 249.0000, "T3-T5", bckg
248.0000, 249.0000, "T5-O1", bckg
248.0000, 249.0000, "FP2-F8", bckg
248.0000, 249.0000, "F8-T4", bckg
248.0000, 249.0000, "T4-T6", bckg
248.0000, 249.0000, "T6-O2", eybl
248.0000, 249.0000, "A1-T3", bckg
248.0000, 249.0000, "T3-C3", bckg
248.0000, 249.0000, "C3-CZ", bckg
248.0000, 249.0000, "CZ-C4", artf
248.0000, 249.0000, "C4-T4", bckg
248.0000, 249.0000, "T4-A2", bckg
248.0000, 249.0000, "FP1-F3", bckg
248.0000, 249.0000, "F3-C3", bckg
248.0000, 249.0000, "C3-P3", artf
248.0000, 249.0000, "P3-O1", bckg
248.0000, 249.0000, "FP2-F4", bckg
248.0000, 249.0000, "F4-C4", artf
248.0000, 249.0000, "C4-P4", eybl
248.0000, 249.0000, "P4-O2", artf
249.0000, 250.0000, "FP1-F7", artf
249.0000, 250.0000, "F7-T3", bckg
249.0000, 250.0000, "T3-T5", artf
